date,time,symbol,strike,expiry,open,high,low,close,volume,oi,coi
250701,47460,QQQ250702C00550000,550,250702,108,114,107,113,49,15,6
250701,47460,QQQ250702C00551000,551,250702,76,80,76,80,9,4,-12
250701,47460,QQQ250702C00552000,552,250702,52,54,52,54,7,2,-5
250701,47460,QQQ250702C00553000,553,250702,35,36,35,36,13,4,2
250701,47460,QQQ250702C00554000,554,250702,24,24,24,24,8,3,-8
250701,47460,QQQ250702C00559000,559,250702,3,3,3,3,41,1,0
250701,47460,QQQ250703C00540000,540,250703,900,907,900,907,23,3,0
250701,47460,QQQ250703C00542000,542,250703,730,730,730,730,1,1,0
250701,47460,QQQ250703C00545000,545,250703,500,500,500,500,5,1,0
250701,47460,QQQ250703C00547500,547,250703,333,333,333,333,5,2,1
250701,47460,QQQ250703C00548000,548,250703,305,310,305,310,36,2,-6
250701,47460,QQQ250703C00549000,549,250703,252,252,252,252,4,4,1
250701,47460,QQQ250703C00550000,550,250703,204,208,202,208,21,9,-10
250701,47460,QQQ250703C00552000,552,250703,125,126,125,125,9,8,7
250701,47460,QQQ250703C00552500,552,250703,114,114,114,114,1,1,0
250701,47460,QQQ250703C00553000,553,250703,97,99,97,99,8,3,1
250701,47460,QQQ250703C00557000,557,250703,31,32,31,32,4,2,-2
250701,47460,QQQ250703C00559000,559,250703,17,17,17,17,17,1,0
250701,47460,QQQ250707C00548000,548,250707,401,401,401,401,5,1,-2
250701,47460,QQQ250707C00553000,553,250707,185,185,185,185,100,1,0
250701,47460,QQQ250707C00554000,554,250707,149,149,149,149,1,1,-1
250701,47460,QQQ250707C00559000,559,250707,52,52,52,52,3,1,-1
250701,47460,QQQ250707C00560000,560,250707,39,39,39,39,1,1,0
250701,47460,QQQ250708C00539000,539,250708,1105,1105,1105,1105,1,1,0
250701,47460,QQQ250708C00540000,540,250708,1023,1025,1023,1025,4,2,1
250701,47460,QQQ250708C00548000,548,250708,468,468,468,468,51,2,1
250701,47460,QQQ250708C00549000,549,250708,412,415,412,415,2,2,1
250701,47460,QQQ250708C00559000,559,250708,81,81,81,81,2,1,0
250701,47460,QQQ250708C00565000,565,250708,24,24,24,24,2,1,-1
250701,47460,QQQ250709C00548000,548,250709,530,530,530,530,1,1,0
250701,47460,QQQ250709C00550000,550,250709,425,425,425,425,1,1,0
250701,47460,QQQ250709C00551000,551,250709,375,375,375,375,1,1,0
250701,47460,QQQ250709C00554000,554,250709,249,256,249,254,51,8,6
250701,47460,QQQ250710C00553000,553,250710,331,331,331,331,2,1,0
250701,47460,QQQ250711C00547000,547,250711,691,691,691,691,1,1,0
250701,47460,QQQ250711C00548000,548,250711,634,634,634,634,15,1,0
250701,47460,QQQ250711C00555000,555,250711,305,305,305,305,1,1,-1
250701,47460,QQQ250718C00530000,530,250718,2179,2179,2179,2179,1,1,-2
250701,47460,QQQ250718C00547000,547,250718,926,926,926,926,3,1,0
250701,47460,QQQ250718C00548000,548,250718,866,866,866,866,12,2,1
250701,47460,QQQ250718C00550000,550,250718,758,760,758,760,2,2,1
250701,47460,QQQ250718C00553000,553,250718,606,606,606,606,19,4,2
250701,47460,QQQ250718C00554000,554,250718,560,560,560,560,12,3,2
250701,47460,QQQ250718C00555000,555,250718,517,517,517,517,2,1,0
250701,47460,QQQ250718C00560000,560,250718,327,335,327,335,6,3,-1
250701,47460,QQQ250725C00540000,540,250725,1574,1574,1574,1574,1,1,-2
250701,47460,QQQ250725C00552500,552,250725,802,802,802,802,1,1,-1
250701,47460,QQQ250725C00555000,555,250725,685,685,685,685,1,1,-1
250701,47460,QQQ250725C00570000,570,250725,208,208,208,208,1,1,0
250701,47460,QQQ250731C00560000,560,250731,622,622,622,622,1,1,0
250701,47460,QQQ250815C00540000,540,250815,2068,2068,2068,2068,4,2,-2
250701,47460,QQQ250815C00545000,545,250815,1730,1734,1730,1734,3,3,-2
250701,47460,QQQ250815C00570000,570,250815,542,542,542,542,1,1,0
250701,47460,QQQ250829C00549000,549,250829,1791,1791,1791,1791,3,1,0
250701,47460,QQQ250829C00580000,580,250829,475,475,473,473,5,3,2
250701,47460,QQQ250919C00545000,545,250919,2419,2419,2419,2419,10,1,0
250701,47460,QQQ250919C00580000,580,250919,736,736,736,736,1,1,0
250701,47460,QQQ251121C00525000,525,251121,4756,4756,4756,4756,5,5,4
250701,47460,QQQ251219C00590000,590,251219,1467,1467,1467,1467,2,1,0
250701,47460,QQQ251219C00595000,595,251219,1291,1291,1291,1291,2,1,0
250701,47460,QQQ260618C00510000,510,260618,8100,8100,8100,8100,1,1,0
250701,47460,QQQ260618C00540000,540,260618,6075,6075,6075,6075,1,1,0
250701,47460,QQQ271217C00240000,240,271217,32966,32966,32966,32966,10,1,0
250701,47460,QQQ271217C00585000,585,271217,7816,7816,7816,7816,10,1,0
250701,47520,QQQ250701C00543000,543,250701,530,530,530,530,1,1,-2
250701,47520,QQQ250701C00544000,544,250701,429,434,429,434,2,2,1
250701,47520,QQQ250701C00545000,545,250701,335,337,335,335,34,3,-10
250701,47520,QQQ250701C00546000,546,250701,237,249,237,246,186,22,15
250701,47520,QQQ250701C00547000,547,250701,162,169,159,168,461,45,14
250701,47520,QQQ250701C00548000,548,250701,96,102,96,101,1763,189,119
250701,47520,QQQ250701C00549000,549,250701,52,56,52,56,585,92,45
250701,47520,QQQ250701C00550000,550,250701,23,27,23,26,1256,73,47
250701,47520,QQQ250701C00551000,551,250701,11,12,11,12,166,12,4
250701,47520,QQQ250701C00552000,552,250701,6,6,6,6,9,6,5
250701,47520,QQQ250701C00553000,553,250701,3,4,3,4,4,2,-13
250701,47520,QQQ250701C00558000,558,250701,1,1,1,1,1,1,0
250701,47520,QQQ250702C00544000,544,250702,492,492,492,492,1,1,0
250701,47520,QQQ250702C00546000,546,250702,336,341,336,341,327,9,6
250701,47520,QQQ250702C00547000,547,250702,267,275,267,275,26,9,6
250701,47520,QQQ250702C00548000,548,250702,210,215,209,212,634,37,7
250701,47520,QQQ250702C00549000,549,250702,158,161,158,160,46,13,7
250701,47520,QQQ250702C00550000,550,250702,114,118,114,118,43,11,-4
250701,47520,QQQ250702C00551000,551,250702,82,84,82,83,108,6,2
250701,47520,QQQ250702C00552000,552,250702,56,56,56,56,4,2,0
250701,47520,QQQ250702C00553000,553,250702,37,38,37,38,4,3,-1
250701,47520,QQQ250702C00554000,554,250702,25,25,24,25,12,7,4
250701,47520,QQQ250702C00555000,555,250702,16,17,16,17,20,5,-3
250701,47520,QQQ250702C00556000,556,250702,11,11,11,11,14,1,0
250701,47520,QQQ250702C00557000,557,250702,7,7,7,7,2,1,-1
250701,47520,QQQ250703C00547500,547,250703,345,345,345,345,6,2,0
250701,47520,QQQ250703C00548000,548,250703,315,316,314,315,32,7,5
250701,47520,QQQ250703C00549000,549,250703,257,261,257,261,5,3,-1
250701,47520,QQQ250703C00550000,550,250703,209,214,209,214,45,17,8
250701,47520,QQQ250703C00551000,551,250703,170,171,170,171,25,6,2
250701,47520,QQQ250703C00552000,552,250703,134,134,134,134,3,1,-7
250701,47520,QQQ250703C00552500,552,250703,119,119,119,119,1,1,0
250701,47520,QQQ250703C00553000,553,250703,104,104,104,104,2,1,-2
250701,47520,QQQ250703C00555000,555,250703,60,60,60,60,6,3,1
250701,47520,QQQ250703C00556000,556,250703,44,44,44,44,1,1,-1
250701,47520,QQQ250703C00557000,557,250703,33,33,33,33,7,2,0
250701,47520,QQQ250703C00558000,558,250703,24,24,24,24,2,1,0
250701,47520,QQQ250703C00562000,562,250703,7,7,7,7,7,1,0
250701,47520,QQQ250703C00563000,563,250703,5,5,5,5,21,1,0
250701,47520,QQQ250707C00546000,546,250707,539,540,539,540,2,2,1
250701,47520,QQQ250707C00548000,548,250707,417,419,417,418,7,3,2
250701,47520,QQQ250707C00550000,550,250707,310,310,310,310,1,1,-1
250701,47520,QQQ250707C00551000,551,250707,267,267,267,267,46,1,0
250701,47520,QQQ250707C00553000,553,250707,187,187,187,187,327,3,2
250701,47520,QQQ250707C00555000,555,250707,127,127,127,127,2,1,0
250701,47520,QQQ250707C00556000,556,250707,102,102,102,102,1,1,0
250701,47520,QQQ250708C00548000,548,250708,476,476,476,476,2,2,0
250701,47520,QQQ250708C00549000,549,250708,420,422,420,422,12,4,2
250701,47520,QQQ250708C00550000,550,250708,369,370,369,369,6,3,2
250701,47520,QQQ250708C00557000,557,250708,121,121,121,121,42,1,0
250701,47520,QQQ250708C00560000,560,250708,67,67,67,67,10,1,-1
250701,47520,QQQ250708C00575000,575,250708,5,5,5,5,10,2,-1
250701,47520,QQQ250709C00544000,544,250709,787,787,787,787,4,2,1
250701,47520,QQQ250709C00545000,545,250709,723,723,723,723,1,1,0
250701,47520,QQQ250709C00549000,549,250709,480,480,480,480,30,1,-1
250701,47520,QQQ250709C00550000,550,250709,430,430,430,430,1,1,0
250701,47520,QQQ250709C00553000,553,250709,296,296,296,296,20,1,0
250701,47520,QQQ250709C00554000,554,250709,258,260,257,260,84,17,9
250701,47520,QQQ250709C00555000,555,250709,224,224,224,224,1,1,-7
250701,47520,QQQ250710C00554000,554,250710,304,304,304,304,1,1,0
250701,47520,QQQ250710C00556000,556,250710,234,234,234,234,1,1,0
250701,47520,QQQ250711C00546000,546,250711,758,758,758,758,3,3,2
250701,47520,QQQ250711C00547000,547,250711,703,703,703,703,1,1,0
250701,47520,QQQ250711C00548000,548,250711,642,642,642,642,15,1,0
250701,47520,QQQ250711C00550000,550,250711,533,534,530,534,28,3,0
250701,47520,QQQ250711C00552000,552,250711,432,434,432,434,2,2,1
250701,47520,QQQ250711C00560000,560,250711,165,165,165,165,5,1,0
250701,47520,QQQ250711C00570000,570,250711,37,37,37,37,1,1,-3
250701,47520,QQQ250714C00550000,550,250714,581,581,581,581,1,1,0
250701,47520,QQQ250714C00555000,555,250714,354,354,354,354,1,1,0
250701,47520,QQQ250718C00535000,535,250718,1797,1797,1797,1797,1,1,0
250701,47520,QQQ250718C00542000,542,250718,1265,1265,1265,1265,1,1,0
250701,47520,QQQ250718C00544000,544,250718,1130,1130,1130,1130,12,1,0
250701,47520,QQQ250718C00550000,550,250718,759,764,759,764,7,4,2
250701,47520,QQQ250718C00551000,551,250718,709,709,708,708,16,5,3
250701,47520,QQQ250718C00555000,555,250718,522,522,522,522,12,1,0
250701,47520,QQQ250725C00546000,546,250725,1186,1186,1186,1186,1,1,0
250701,47520,QQQ250725C00553000,553,250725,785,785,785,785,1,1,-1
250701,47520,QQQ250725C00554000,554,250725,736,736,736,736,10,1,0
250701,47520,QQQ250731C00545000,545,250731,1410,1410,1410,1410,2,1,0
250701,47520,QQQ250801C00548000,548,250801,1266,1266,1266,1266,3,1,0
250701,47520,QQQ250815C00540000,540,250815,2087,2087,2087,2087,5,1,-1
250701,47520,QQQ250815C00545000,545,250815,1745,1745,1745,1745,1,1,-2
250701,47520,QQQ250815C00550000,550,250815,1440,1440,1436,1436,42,2,0
250701,47520,QQQ250815C00555000,555,250815,1164,1164,1162,1162,2,2,1
250701,47520,QQQ250815C00560000,560,250815,919,919,919,919,1,1,-2
250701,47520,QQQ250815C00585000,585,250815,218,218,218,218,20,1,-2
250701,47520,QQQ250815C00590000,590,250815,157,157,157,157,20,1,0
250701,47520,QQQ250829C00526000,526,250829,3422,3422,3422,3422,3,1,0
250701,47520,QQQ250829C00558000,558,250829,1294,1294,1294,1294,1,1,0
250701,47520,QQQ250829C00585000,585,250829,366,366,366,366,1,1,0
250701,47520,QQQ251219C00574780,574,251219,2109,2109,2109,2109,54,2,1
250701,47520,QQQ260116C00460000,460,260116,10625,10625,10625,10625,40,5,4
250701,47520,QQQ260116C00550000,550,260116,3775,3775,3775,3775,1,1,0
250701,47520,QQQ260116C00554780,554,260116,3488,3488,3488,3488,1,1,0
250701,47520,QQQ260116C00615000,615,260116,953,953,953,953,1,1,0
250701,47520,QQQ271217C00545000,545,271217,10114,10114,10114,10114,1,1,0
250701,47520,QQQ271217C00750000,750,271217,2070,2070,2070,2070,1,1,0
250701,47580,QQQ250701C00542000,542,250701,560,560,560,560,10,1,0
250701,47580,QQQ250701C00545000,545,250701,337,337,315,315,31,10,7
250701,47580,QQQ250701C00546000,546,250701,247,247,225,225,28,14,-8
250701,47580,QQQ250701C00547000,547,250701,167,168,147,147,91,25,-20
250701,47580,QQQ250701C00548000,548,250701,100,103,87,87,758,138,-51
250701,47580,QQQ250701C00549000,549,250701,54,55,46,46,323,59,-33
250701,47580,QQQ250701C00550000,550,250701,25,26,24,24,353,31,-42
250701,47580,QQQ250701C00551000,551,250701,12,12,10,11,272,17,5
250701,47580,QQQ250701C00552000,552,250701,6,6,5,6,16,5,-1
250701,47580,QQQ250701C00555000,555,250701,2,2,2,2,10,1,-5
250701,47580,QQQ250702C00538000,538,250702,1040,1040,1040,1040,4,1,0
250701,47580,QQQ250702C00545000,545,250702,415,415,415,415,1,1,0
250701,47580,QQQ250702C00546000,546,250702,339,340,324,324,5,4,-5
250701,47580,QQQ250702C00547000,547,250702,275,275,260,260,20,9,0
250701,47580,QQQ250702C00548000,548,250702,212,214,199,199,167,23,-14
250701,47580,QQQ250702C00549000,549,250702,161,163,150,150,102,17,4
250701,47580,QQQ250702C00550000,550,250702,118,118,111,111,36,20,9
250701,47580,QQQ250702C00551000,551,250702,83,83,79,79,9,5,-1
250701,47580,QQQ250702C00552000,552,250702,57,57,54,54,31,6,4
250701,47580,QQQ250702C00553000,553,250702,38,38,34,35,18,6,3
250701,47580,QQQ250702C00554000,554,250702,25,25,23,23,9,6,-1
250701,47580,QQQ250702C00555000,555,250702,16,16,15,15,4,2,-3
250701,47580,QQQ250702C00558000,558,250702,5,5,5,5,1,1,0
250701,47580,QQQ250702C00560000,560,250702,2,2,2,2,39,1,0
250701,47580,QQQ250703C00525000,525,250703,2373,2373,2373,2373,2,1,0
250701,47580,QQQ250703C00540000,540,250703,902,902,902,902,13,3,0
250701,47580,QQQ250703C00545000,545,250703,512,512,512,512,1,1,0
250701,47580,QQQ250703C00547000,547,250703,370,370,370,370,1,1,0
250701,47580,QQQ250703C00547500,547,250703,345,345,345,345,5,1,-1
250701,47580,QQQ250703C00548000,548,250703,314,314,303,303,3,2,-5
250701,47580,QQQ250703C00549000,549,250703,262,262,254,254,4,2,-1
250701,47580,QQQ250703C00550000,550,250703,212,212,209,209,13,11,-6
250701,47580,QQQ250703C00551000,551,250703,164,164,164,164,1,1,-5
250701,47580,QQQ250703C00552500,552,250703,118,118,118,118,1,1,0
250701,47580,QQQ250703C00553000,553,250703,102,102,99,99,3,3,2
250701,47580,QQQ250703C00554000,554,250703,75,75,75,75,1,1,-1
250701,47580,QQQ250703C00555000,555,250703,59,59,57,57,11,2,-1
250701,47580,QQQ250703C00557000,557,250703,33,33,32,32,18,4,2
250701,47580,QQQ250703C00558000,558,250703,24,24,22,22,6,3,2
250701,47580,QQQ250707C00542000,542,250707,822,822,822,822,1,1,0
250701,47580,QQQ250707C00548000,548,250707,412,412,412,412,12,1,-2
250701,47580,QQQ250707C00549000,549,250707,354,354,354,354,2,1,-1
250701,47580,QQQ250707C00550000,550,250707,305,305,305,305,1,1,0
250701,47580,QQQ250707C00555000,555,250707,127,127,127,127,2,1,0
250701,47580,QQQ250707C00559000,559,250707,51,51,51,51,3,1,0
250701,47580,QQQ250707C00560000,560,250707,41,41,41,41,10,2,1
250701,47580,QQQ250708C00546000,546,250708,582,582,582,582,4,1,-3
250701,47580,QQQ250708C00549000,549,250708,413,413,413,413,8,1,-3
250701,47580,QQQ250708C00550000,550,250708,364,364,364,364,3,1,-2
250701,47580,QQQ250708C00554000,554,250708,204,204,204,204,10,2,1
250701,47580,QQQ250708C00560000,560,250708,66,66,66,66,3,1,0
250701,47580,QQQ250709C00547000,547,250709,583,583,583,583,4,1,-3
250701,47580,QQQ250709C00553000,553,250709,293,293,293,293,6,1,0
250701,47580,QQQ250709C00554000,554,250709,258,260,250,250,365,36,19
250701,47580,QQQ250710C00547000,547,250710,636,636,636,636,10,1,0
250701,47580,QQQ250710C00550000,550,250710,478,478,478,478,1,1,-2
250701,47580,QQQ250711C00550000,550,250711,533,533,533,533,1,1,-2
250701,47580,QQQ250711C00560000,560,250711,165,165,161,161,76,2,1
250701,47580,QQQ250711C00580000,580,250711,9,9,9,9,1,1,-1
250701,47580,QQQ250718C00530000,530,250718,2208,2208,2208,2208,2,1,0
250701,47580,QQQ250718C00545000,545,250718,1050,1050,1050,1050,20,3,0
250701,47580,QQQ250718C00554000,554,250718,555,555,555,555,1,1,-2
250701,47580,QQQ250718C00565000,565,250718,204,204,204,204,3,2,0
250701,47580,QQQ250725C00547500,547,250725,1092,1092,1092,1092,35,1,-1
250701,47580,QQQ250725C00550000,550,250725,947,947,939,939,36,4,3
250701,47580,QQQ250725C00570000,570,250725,212,212,212,212,1,1,0
250701,47580,QQQ250731C00560000,560,250731,623,623,623,623,5,2,1
250701,47580,QQQ250731C00570000,570,250731,315,315,315,315,1,1,-2
250701,47580,QQQ250731C00580000,580,250731,139,139,139,139,1,1,0
250701,47580,QQQ250801C00540000,540,250801,1789,1789,1789,1789,1,1,-1
250701,47580,QQQ250808C00600000,600,250808,53,53,53,53,1,1,0
250701,47580,QQQ250815C00540000,540,250815,2081,2081,2077,2077,10,2,1
250701,47580,QQQ250815C00570000,570,250815,540,540,540,540,87,7,6
250701,47580,QQQ250919C00560000,560,250919,1558,1558,1558,1558,1,1,0
250701,47580,QQQ250919C00580000,580,250919,740,740,740,740,1,1,0
250701,47580,QQQ250930C00540000,540,250930,2874,2874,2874,2874,4,1,0
250701,47580,QQQ250930C00590000,590,250930,559,559,559,559,4,1,0
250701,47580,QQQ251219C00590000,590,251219,1475,1475,1475,1475,2,1,0
250701,47580,QQQ251219C00595000,595,251219,1298,1298,1298,1298,2,1,0
250701,47580,QQQ260116C00549780,549,260116,3779,3779,3779,3779,5,2,1
250701,47580,QQQ260331C00520000,520,260331,6602,6602,6602,6602,1,1,0
250701,47640,QQQ250701C00543000,543,250701,511,511,499,499,2,2,1
250701,47640,QQQ250701C00544000,544,250701,400,401,400,401,2,2,0
250701,47640,QQQ250701C00545000,545,250701,318,318,304,310,69,17,7
250701,47640,QQQ250701C00546000,546,250701,224,231,218,221,16,12,-2
250701,47640,QQQ250701C00547000,547,250701,147,153,141,147,270,39,14
250701,47640,QQQ250701C00548000,548,250701,87,92,81,85,492,81,-57
250701,47640,QQQ250701C00549000,549,250701,45,47,42,45,146,34,-25
250701,47640,QQQ250701C00550000,550,250701,21,23,19,22,406,49,18
250701,47640,QQQ250701C00551000,551,250701,10,11,10,10,12,5,-12
250701,47640,QQQ250701C00552000,552,250701,5,6,5,5,6,5,0
250701,47640,QQQ250701C00553000,553,250701,3,3,3,3,80,5,3
250701,47640,QQQ250701C00554000,554,250701,2,2,2,2,32,2,0
250701,47640,QQQ250701C00556000,556,250701,1,1,1,1,1,1,0
250701,47640,QQQ250702C00544000,544,250702,472,472,472,472,45,1,0
250701,47640,QQQ250702C00546000,546,250702,315,315,315,315,1,1,-3
250701,47640,QQQ250702C00547000,547,250702,260,263,252,254,95,9,0
250701,47640,QQQ250702C00548000,548,250702,199,202,195,196,144,17,-6
250701,47640,QQQ250702C00549000,549,250702,150,151,145,145,27,8,-9
250701,47640,QQQ250702C00550000,550,250702,108,111,106,107,53,14,-6
250701,47640,QQQ250702C00551000,551,250702,75,75,73,75,4,3,-2
250701,47640,QQQ250702C00552000,552,250702,52,52,52,52,10,1,-5
250701,47640,QQQ250702C00553000,553,250702,36,36,33,33,6,2,-4
250701,47640,QQQ250702C00554000,554,250702,22,23,22,23,11,2,-4
250701,47640,QQQ250702C00555000,555,250702,14,14,14,14,1,1,-1
250701,47640,QQQ250702C00558000,558,250702,4,4,4,4,36,1,0
250701,47640,QQQ250703C00544000,544,250703,565,565,565,565,45,1,-1
250701,47640,QQQ250703C00547500,547,250703,329,331,326,326,14,6,5
250701,47640,QQQ250703C00548000,548,250703,305,305,300,300,13,4,2
250701,47640,QQQ250703C00549000,549,250703,250,250,250,250,10,2,0
250701,47640,QQQ250703C00550000,550,250703,200,204,199,199,22,8,-3
250701,47640,QQQ250703C00552000,552,250703,124,124,124,124,1,1,0
250701,47640,QQQ250703C00552500,552,250703,112,112,112,112,1,1,0
250701,47640,QQQ250703C00555000,555,250703,56,56,56,56,2,2,0
250701,47640,QQQ250703C00557000,557,250703,31,31,30,30,18,6,2
250701,47640,QQQ250703C00558000,558,250703,22,22,22,22,1,1,-2
250701,47640,QQQ250707C00544000,544,250707,666,666,666,666,1,1,0
250701,47640,QQQ250707C00547000,547,250707,463,463,463,463,1,1,0
250701,47640,QQQ250707C00548000,548,250707,403,403,403,403,4,1,0
250701,47640,QQQ250707C00549000,549,250707,351,351,351,351,2,1,0
250701,47640,QQQ250707C00550000,550,250707,302,302,302,302,2,1,0
250701,47640,QQQ250707C00554000,554,250707,151,151,151,151,1,1,0
250701,47640,QQQ250707C00560000,560,250707,40,40,40,40,1,1,-1
250701,47640,QQQ250708C00539000,539,250708,1095,1095,1094,1094,2,2,1
250701,47640,QQQ250708C00540000,540,250708,1014,1014,1011,1011,2,2,0
250701,47640,QQQ250708C00550000,550,250708,358,358,358,358,4,1,0
250701,47640,QQQ250709C00544000,544,250709,783,783,783,783,5,5,3
250701,47640,QQQ250709C00549000,549,250709,470,470,470,470,1,1,0
250701,47640,QQQ250709C00550000,550,250709,421,421,421,421,6,2,1
250701,47640,QQQ250709C00551000,551,250709,370,370,370,370,1,1,0
250701,47640,QQQ250709C00554000,554,250709,250,252,247,249,56,13,-23
250701,47640,QQQ250710C00553000,553,250710,334,334,334,334,1,1,0
250701,47640,QQQ250711C00400000,400,250711,14859,14859,14859,14859,1,1,0
250701,47640,QQQ250711C00540000,540,250711,1171,1171,1171,1171,1,1,-1
250701,47640,QQQ250711C00551000,551,250711,474,474,474,474,1,1,0
250701,47640,QQQ250718C00550000,550,250718,747,747,747,747,2,2,-2
250701,47640,QQQ250718C00580000,580,250718,37,37,37,37,2,2,1
250701,47640,QQQ250725C00540000,540,250725,1570,1570,1570,1570,1,1,0
250701,47640,QQQ250725C00550000,550,250725,939,939,939,939,5,2,-2
250701,47640,QQQ250731C00550000,550,250731,1099,1099,1095,1095,8,2,-2
250701,47640,QQQ250801C00548000,548,250801,1251,1251,1251,1251,4,1,0
250701,47640,QQQ250801C00551000,551,250801,1081,1081,1081,1081,13,2,1
250701,47640,QQQ250801C00552000,552,250801,1027,1027,1027,1027,11,1,0
250701,47640,QQQ250808C00552500,552,250808,1146,1146,1146,1146,20,1,0
250701,47640,QQQ250815C00530000,530,250815,2802,2802,2802,2802,1,1,0
250701,47640,QQQ250815C00545000,545,250815,1735,1735,1729,1729,2,2,1
250701,47640,QQQ250815C00560000,560,250815,911,911,911,911,1,1,0
250701,47640,QQQ250815C00565000,565,250815,708,708,703,703,2,2,1
250701,47640,QQQ250829C00550000,550,250829,1723,1723,1723,1723,30,1,0
250701,47640,QQQ250829C00552000,552,250829,1600,1600,1600,1600,2,1,0
250701,47640,QQQ250919C00580000,580,250919,732,732,732,732,1,1,0
250701,47640,QQQ251121C00600000,600,251121,856,856,856,856,20,3,2
250701,47640,QQQ251219C00620000,620,251219,643,643,643,643,1,1,0
250701,47700,QQQ250701C00543000,543,250701,503,503,493,493,3,3,1
250701,47700,QQQ250701C00545000,545,250701,312,312,303,312,19,13,-4
250701,47700,QQQ250701C00546000,546,250701,222,225,214,216,16,10,-2
250701,47700,QQQ250701C00547000,547,250701,145,149,140,140,51,23,-16
250701,47700,QQQ250701C00548000,548,250701,85,88,82,84,656,71,-10
250701,47700,QQQ250701C00549000,549,250701,44,46,42,44,131,35,1
250701,47700,QQQ250701C00550000,550,250701,21,22,20,21,4976,648,599
250701,47700,QQQ250701C00551000,551,250701,9,10,8,10,4935,628,623
250701,47700,QQQ250701C00552000,552,250701,5,5,4,5,79,15,10
250701,47700,QQQ250701C00553000,553,250701,3,3,2,2,3,3,-2
250701,47700,QQQ250701C00554000,554,250701,2,2,2,2,51,2,0
250701,47700,QQQ250701C00556000,556,250701,1,2,1,2,7,2,1
250701,47700,QQQ250702C00541000,541,250702,728,728,723,723,5,3,2
250701,47700,QQQ250702C00543000,543,250702,546,546,546,546,2,2,-1
250701,47700,QQQ250702C00544000,544,250702,467,467,463,463,5,2,1
250701,47700,QQQ250702C00545000,545,250702,388,388,388,388,15,2,1
250701,47700,QQQ250702C00546000,546,250702,319,320,319,320,3,2,1
250701,47700,QQQ250702C00547000,547,250702,254,254,252,252,13,4,-5
250701,47700,QQQ250702C00548000,548,250702,199,199,194,194,66,13,-4
250701,47700,QQQ250702C00549000,549,250702,146,150,145,145,47,5,-3
250701,47700,QQQ250702C00550000,550,250702,107,109,104,106,19,8,-6
250701,47700,QQQ250702C00551000,551,250702,74,75,74,75,4,2,-1
250701,47700,QQQ250702C00553000,553,250702,33,33,33,33,1,1,-1
250701,47700,QQQ250702C00554000,554,250702,23,23,22,23,3,3,1
250701,47700,QQQ250702C00555000,555,250702,14,14,14,14,1,1,0
250701,47700,QQQ250702C00556000,556,250702,10,10,10,10,1,1,0
250701,47700,QQQ250702C00557000,557,250702,7,7,7,7,1,1,0
250701,47700,QQQ250702C00558000,558,250702,5,5,5,5,5,1,0
250701,47700,QQQ250703C00538000,538,250703,1063,1063,1063,1063,1,1,0
250701,47700,QQQ250703C00539000,539,250703,972,972,972,972,1,1,0
250701,47700,QQQ250703C00540000,540,250703,885,885,885,885,5,1,-2
250701,47700,QQQ250703C00545000,545,250703,488,490,488,488,4,3,2
250701,47700,QQQ250703C00546000,546,250703,422,422,418,418,32,4,3
250701,47700,QQQ250703C00547000,547,250703,354,360,354,360,9,2,1
250701,47700,QQQ250703C00547500,547,250703,330,330,330,330,10,1,-5
250701,47700,QQQ250703C00548000,548,250703,298,299,298,299,6,2,-2
250701,47700,QQQ250703C00549000,549,250703,244,244,243,243,2,2,0
250701,47700,QQQ250703C00550000,550,250703,198,202,197,197,28,8,0
250701,47700,QQQ250703C00551000,551,250703,161,161,161,161,2,1,0
250701,47700,QQQ250703C00552000,552,250703,124,125,124,125,10,2,1
250701,47700,QQQ250703C00552500,552,250703,108,108,108,108,1,1,0
250701,47700,QQQ250703C00553000,553,250703,97,97,95,95,14,4,1
250701,47700,QQQ250703C00555000,555,250703,55,56,55,56,4,3,1
250701,47700,QQQ250703C00557000,557,250703,30,30,30,30,10,4,-2
250701,47700,QQQ250703C00558000,558,250703,21,21,21,21,3,2,1
250701,47700,QQQ250703C00560000,560,250703,12,12,12,12,10,3,1
250701,47700,QQQ250707C00548000,548,250707,403,403,398,398,14,3,2
250701,47700,QQQ250707C00552000,552,250707,213,213,213,213,1,1,0
250701,47700,QQQ250707C00560000,560,250707,40,40,40,40,1,1,0
250701,47700,QQQ250708C00539000,539,250708,1090,1090,1090,1090,1,1,-1
250701,47700,QQQ250708C00540000,540,250708,1007,1007,1007,1007,1,1,-1
250701,47700,QQQ250708C00548000,548,250708,459,459,455,455,2,2,0
250701,47700,QQQ250708C00549000,549,250708,403,403,403,403,10,1,0
250701,47700,QQQ250708C00551000,551,250708,306,306,306,306,12,1,0
250701,47700,QQQ250709C00552000,552,250709,326,326,326,326,15,2,1
250701,47700,QQQ250709C00554000,554,250709,248,249,247,249,14,4,-9
250701,47700,QQQ250710C00547000,547,250710,630,630,630,630,10,1,0
250701,47700,QQQ250711C00550000,550,250711,520,520,520,520,1,1,0
250701,47700,QQQ250711C00551000,551,250711,470,470,470,470,2,1,0
250701,47700,QQQ250718C00530000,530,250718,2179,2179,2178,2178,13,4,3
250701,47700,QQQ250718C00550000,550,250718,747,747,747,747,3,1,-1
250701,47700,QQQ250718C00565000,565,250718,202,202,202,202,12,1,-1
